domain,id,original_length,encoded_bytes,decoded_match,unsupported_char_count,verdict
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1211,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1213,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1215,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1222,24,24,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1229,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1231,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1233,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1237,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1238,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1244,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1246,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1248,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1250,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1252,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1259,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1261,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1263,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1265,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1267,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1271,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1274,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1277,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1285,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1287,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1290,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1292,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1297,28,28,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1298,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1300,37,37,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1303,28,28,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1304,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1305,37,37,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1311,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1313,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1316,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1318,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1324,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1326,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1329,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1331,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1337,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1339,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1342,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1344,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1350,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1352,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1355,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1357,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1365,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1366,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1368,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1369,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1372,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1374,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1376,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1378,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1380,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1382,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1388,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1390,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1392,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1394,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1396,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1398,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1405,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1407,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1409,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1411,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1413,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1415,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1417,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1419,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1421,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1423,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1430,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1432,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1434,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1436,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1438,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1440,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1442,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1444,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1451,14,14,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1458,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1460,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1466,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1468,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1474,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1476,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1482,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1484,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1548,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1722,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1759,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1778,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1790,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1793,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1844,26,26,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1877,9,9,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1898,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1922,21,21,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1937,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1950,26,26,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1963,26,26,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1976,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1980,14,14,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L1994,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2007,24,24,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2020,16,16,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2035,25,25,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2073,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2196,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2204,9,9,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2214,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2219,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2234,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2238,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2246,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2258,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2267,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2362,18,18,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2368,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2370,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2380,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2386,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2391,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2399,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2430,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2438,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2448,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2460,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2469,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2483,4,4,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2503,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2522,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2542,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2560,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2568,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2569,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2591,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2599,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2630,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2642,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L193,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L200,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L208,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L210,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L220,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L285,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L422,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L424,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L426,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L428,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L430,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L432,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L436,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L438,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L440,13,13,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L482,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L490,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L537,16,16,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L546,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L556,30,30,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L558,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L574,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L575,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L578,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L579,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L586,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L587,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L588,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L595,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L596,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L691,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L692,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L699,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L727,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L819,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L821,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L824,20,20,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L826,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L829,15,15,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L836,25,25,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L843,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L846,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L851,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L854,27,27,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L856,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L859,23,23,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L867,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L871,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L875,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L879,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L884,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L887,22,22,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L894,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L55,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L60,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L243,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L307,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L429,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L486,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L572,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L669,13,13,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L708,12,12,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L850,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L902,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L902,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1033,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1084,13,13,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1087,6,6,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1113,13,13,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1122,19,19,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1162,8,8,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1206,13,13,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1250,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1306,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1346,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1358,5,5,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1381,17,17,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1404,32,32,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1478,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1478,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1482,14,14,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1488,11,11,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1488,10,10,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1558,7,7,YES,0,PASS
SOH_UI,SOH_UI::soh::soh::Enhancements::controls::SohInputEditorWindow_cpp::L1561,7,7,YES,0,PASS
